Source,Target,Weight
203666,28643625,0.8825334969324121
25126616,16241224,0.7332398067751201
15171934,3623050,0.010649268921354808
24560307,5932749,0.01456691600998177
2935735,4591033,0.014566672732817731
9461481,28366058,0.7349762257256139
25537901,25538333,0.010649268921354808
4025121,16851127,0.8807970779778823
10969551,8711353,0.9999025058025526
24560307,13346571,0.014566672732817731
1857825,2410676,0.012830497066469979
11421378,167174,0.013876067309225722
11421378,3955647,0.012830497066469979
8843683,1787757,0.010649268921354808
671825,729744,0.9822757041462874
17784299,21548299,0.010649268921354808
206084,26992831,0.010649268921354808
9530789,9325315,0.010649268921354808
9325315,9530789,0.013876067309225722
1801829,2649031,0.7342853770178759
11808187,5187096,0.010649268921354808
588600,71019,0.012830497066469979
9461481,7691631,0.7342853770178759
11589713,9461481,0.8807970779778823
11778024,16819795,0.012830497066469979
714074,14663768,0.012830497066469979
14159669,3623050,0.9822397751540884
19294390,9029977,0.010649268921354808
21357099,321278,0.010649268921354808
2081289,14448779,0.9999890603098851
10707658,16297763,0.9990047258144839
27022174,2476855,0.012830497066469979
8569918,9615328,0.012830497066469979
606956,128476,0.014469421823671912
28366058,7691631,0.9998783134007642
7786818,3038446,0.012830497066469979
17752746,3016562,0.012830497066469979
22521888,10616272,0.012830497066469979
238972,13347640,0.9531674813368796
13512328,11225014,0.7310585786300049
104937,27,0.010649268921354808
15601851,23899906,0.014304912410972872
2351391,2351384,0.010649268921354808
108278,15090814,0.012830497066469979
14981376,1181927,0.014566916016963827
2014929,1385122,0.010649268921354808
9403933,23198783,0.010649268921354808
8962829,14169882,0.9999999575643954
24835467,22187098,0.010649268921354808
5710178,5710341,0.012830497066469979
843222,654608,0.014553644814787532
27193779,3342055,0.9822755503597533
9265294,206084,0.010649268921354808
1446467,2410676,0.014304912410972872
10969551,12296490,0.014304912410972872
8271291,14204295,0.014304912410972872
27494663,206084,0.012830497066469979
321278,4580780,0.014304912410972872
658518,1254497,0.012830497066469979
26399616,26119962,0.010649268921354808
7691631,23096959,0.9822397751540884
23096959,7691631,0.010649268921354808
7691631,20580498,0.012830497066469979
2893713,108278,0.012830497066469979
26992831,206084,0.010649268921354808
13739356,10037542,0.014562031003839078
28155823,18023059,0.9525741268224334
24336212,25104780,0.010649268921354808
1090311,24894912,0.013876067309225722
729744,671825,0.9999977726015818
27494663,7691631,0.7348787315323221
11167738,28062827,0.8824360027350843
11617504,11924873,0.013876067309225722
238972,363387,0.9783581465482903
5721837,1419138,0.010649268921354808
28669836,17301522,0.013876067309225722
238972,1252,0.010649268921354808
7099729,2163263,0.013876067309225722
5373551,7480345,0.010649268921354808
168370,722201,0.012830497066469979
589584,616448,0.010649268921354808
12244838,4331833,0.010649268921354808
3447593,22942790,0.010649268921354808
1402936,4090287,0.010649268921354808
7691631,15693680,0.014566915939411756
21779020,3678731,0.012830497066469979
3557653,2968000,0.7342853770178759
20580498,7691631,0.9999993331718782
11412473,14238949,0.010649268921354808
2751199,2752522,0.012830497066469979
1090311,168370,0.734940207235803
20929025,321278,0.010649268921354808
5048251,641512,0.010649268921354808
14204295,12584841,0.010649268921354808
28758778,1362490,0.010649268921354808
14225208,21449162,0.7349629545234376
23810532,9325315,0.010649268921354808
3198415,2228226,0.7310585786300049
6862780,143580,0.734940207235803
20580498,15693680,0.010649268921354808
9534760,3214406,0.012830497066469979
26494782,17815037,0.010649268921354808
22873447,21129265,0.010649268921354808
1632976,658518,0.010649268921354808
24474126,3638964,0.9999973831063453
7691631,9461481,0.014530897527152878
488514,614070,0.012830497066469979
11452644,9996255,0.010649268921354808
19354917,3620194,0.010649268921354808
7961991,7968417,0.010649268921354808
24400684,25841126,0.010649268921354808
26715792,1725199,0.010649268921354808
28671602,734934,0.010649268921354808
17620347,14225208,0.013876067309225722
2055965,19390712,0.8786158498327671
2055965,20905275,0.010649268921354808
23407526,3214406,0.010649268921354808
17049596,1093228,0.010649268921354808
1332134,1157388,0.010649268921354808
16665655,929845,0.010649268921354808
16665655,3319769,0.012830497066469979
24664810,3214406,0.010649268921354808
25252102,15901046,0.7310585786300049
12048721,7760890,0.010649268921354808
15901046,25252102,0.7332398067751201
8710734,507775,0.013876067309225722
28834044,417389,0.010649268921354808
11167738,931039,0.010649268921354808
17950592,17930752,0.012830497066469979
8962829,3620194,0.010649268921354808
17089728,14712850,0.7342853770178759
9528819,1380117,0.010649268921354808
22187098,7764559,0.010649268921354808
1254497,2935735,0.013876067309225722
695611,12710059,0.010649268921354808
24669372,2932773,0.014304912410972872
1217614,3988342,0.013876067309225722
4007018,258750,0.7310585786300049
20004472,11921752,0.010649268921354808
658518,1385122,0.7332398067751201
5282596,5312648,0.012830497066469979
21388550,20897575,0.010649268921354808
21388550,20882845,0.010649268921354808
5216282,890377,0.013876067309225722
10270250,11667865,0.010649268921354808
5532320,7804910,0.9999999944786168
2935735,12127251,0.012830497066469979
15045751,7691631,0.7349761928037232
23487443,203666,0.010649268921354808
27193779,27196756,0.014530897527152878
1283503,19294390,0.010649268921354808
46939,167174,0.010649268921354808
585285,8792127,0.012830497066469979
16688238,21386310,0.014304912410972872
18219900,2293158,0.014469421823671912
2293158,13744591,0.013876067309225722
24560307,10270250,0.012830497066469979
4262493,2011783,0.014565118542601379
52287,13080550,0.012830497066469979
18453077,4039952,0.010649268921354808
128476,606956,0.012830497066469979
20260834,20260602,0.010649268921354808
20260602,20260834,0.010649268921354808
16630147,12310030,0.010649268921354808
26509369,29600667,0.7349744282512515
380961,1211978,0.7332398067751201
9615328,8569918,0.010649268921354808
12892263,13345709,0.7310585786300049
10642675,10350614,0.010649268921354808
1284185,7394347,0.012830497066469979
11667865,10270250,0.013876067309225722
19614228,11167738,0.010649268921354808
18065797,5710341,0.010649268921354808
14562056,13220460,0.010649268921354808
8514,28748876,0.010649268921354808
24894912,1090311,0.010649268921354808
7477865,5151909,0.014304912410972872
7691631,16607898,0.013876067309225722
11116372,597879,0.010649268921354808
10822741,3594497,0.010649268921354808
14474326,65252,0.010649268921354808
2055965,167174,0.012830497066469979
22700458,14712850,0.014304912410972872
2165383,2081289,0.8786158498327671
7673810,6907993,0.010649268921354808
447184,238972,0.8825316994540137
24835467,931039,0.013876067309225722
203666,16219318,0.014530897527152878
24835467,24560307,0.7342853770178759
890377,81384,0.014304912410972872
206084,11180687,0.010649268921354808
16219318,203666,0.010649268921354808
80571,8514,0.012830497066469979
13575283,455600,0.010649268921354808
1312351,14299077,0.010649268921354808
11396385,25652980,0.8818426482206381
714074,7467217,0.010649268921354808
10399273,4723248,0.7332398067751201
11581452,258750,0.010649268921354808
20558462,19745004,0.9815849449361613
14089735,27866077,0.010649268921354808
24560307,22187098,0.010649268921354808
3781859,943149,0.012830497066469979
5017825,478996,0.012830497066469979
13653550,4007018,0.010649268921354808
25136308,1200050,0.010649268921354808
7691631,28366058,0.9991022200077757
19360616,9787757,0.010649268921354808
843222,890377,0.010649268921354808
12225546,8665467,0.010649268921354808
14238949,9831101,0.010649268921354808
9831101,14238949,0.010649268921354808
5710848,21338881,0.010649268921354808
2300694,507,0.010649268921354808
13753636,6296790,0.7310585786300049
560495,27620277,0.010649268921354808
23403252,65252,0.010649268921354808
28257573,12446895,0.010649268921354808
12136863,11931032,0.014304912410972872
1385122,890377,0.010649268921354808
14089735,2476855,0.010649268921354808
22321368,1857825,0.012830497066469979
9325315,10045175,0.013876067309225722
28061676,11061773,0.014562031003839078
8629417,9403933,0.010649268921354808
4255988,3631697,0.012830497066469979
1252,614070,0.010649268921354808
28062827,11167738,0.734714222119623
27193779,321278,0.9532517043279951
1372780,1020639,0.010649268921354808
2948949,3983388,0.012830497066469979
8665467,12225546,0.010649268921354808
16174770,17592572,0.7310585786300049
4110016,25274085,0.7310585786300049
25837286,3301400,0.010649268921354808
4164482,1431547,0.010649268921354808
18825519,3214406,0.734714222119623
22527813,16152925,0.010649268921354808
611921,8514,0.7342853770178759
25661063,14089735,0.010649268921354808
3623050,14159669,0.7349629545234376
25274085,4110016,0.010649268921354808
3342055,11545928,0.010649268921354808
21129265,22873447,0.734714222119623
27903690,23096959,0.010649268921354808
16665655,4128353,0.8824360027350843
24560307,9060347,0.013876067309225722
6115789,5312648,0.010649268921354808
79352,1009207,0.010649268921354808
10995659,481872,0.010649268921354808
481872,7691631,0.010649268921354808
1460385,1446467,0.010649268921354808
10154685,5400018,0.010649268921354808
7691631,11589713,0.010649268921354808
12164369,5811958,0.010649268921354808
11545371,7212432,0.010649268921354808
22442668,20580498,0.9999999997781461
6182775,596892,0.010649268921354808
24500594,4648505,0.012830497066469979
17327535,65252,0.7310585786300049
9996255,7586424,0.014562031003839078
21679569,23876490,0.012830497066469979
212862,8514,0.010649268921354808
27382506,23096959,0.010649268921354808
17301522,28669836,0.010649268921354808
17780645,2508083,0.010649268921354808
2055965,3455070,0.014469421823671912
16366081,9252533,0.7349629545234376
8514,1145832,0.012830497066469979
