Source,Target,Weight
1402936,4090287,2.390555578120959E-6
7691631,15693680,3.269991809968273E-6
21779020,3678731,2.880199247368832E-6
3557653,2968000,0.014337616205021383
20580498,7691631,0.9999998890147256
11412473,14238949,2.390555578120959E-6
2751199,2752522,2.880199247368832E-6
1090311,168370,0.01326983522634922
20929025,321278,2.390555578120959E-6
5048251,641512,2.390555578120959E-6
14204295,12584841,2.390555578120959E-6
28758778,1362490,2.390555578120959E-6
14225208,21449162,1.649850148046352E-4
23810532,9325315,2.390555578120959E-6
3198415,2228226,1.6410855768442766E-4
6862780,143580,1.6497990847707942E-4
20580498,15693680,2.390555578120959E-6
9534760,3214406,2.880199247368832E-6
26494782,17815037,2.390555578120959E-6
22873447,21129265,2.390555578120959E-6
1632976,658518,2.390555578120959E-6
24474126,3638964,0.9999999987966012
7691631,9461481,3.2619063707727372E-6
488514,614070,0.014844496135531259
11452644,9996255,2.390555578120959E-6
19354917,3620194,2.390555578120959E-6
7961991,7968417,2.390555578120959E-6
24400684,25841126,2.390555578120959E-6
26715792,1725199,2.390555578120959E-6
28671602,734934,0.010879375892348324
17620347,14225208,3.1149096105492407E-6
2055965,19390712,0.7202147170560368
2055965,20905275,2.390555578120959E-6
23407526,3214406,2.390555578120959E-6
17049596,1093228,2.390555578120959E-6
1332134,1157388,2.390555578120959E-6
16665655,929845,2.390555578120959E-6
16665655,3319769,2.880199247368832E-6
24664810,3214406,2.390555578120959E-6
25252102,15901046,1.6410855768442766E-4
12048721,7760890,2.390555578120959E-6
15901046,25252102,1.6459820135367553E-4
8710734,507775,0.010880100246380753
28834044,417389,2.390555578120959E-6
11167738,931039,2.390555578120959E-6
17950592,17930752,2.880199247368832E-6
8962829,3620194,2.390555578120959E-6
17089728,14712850,0.01104181824848706
9528819,1380117,2.390555578120959E-6
22187098,7764559,2.390555578120959E-6
1254497,2935735,3.1149096105492407E-6
695611,12710059,2.390555578120959E-6
24669372,2932773,3.2111770686914356E-6
1217614,3988342,3.1149096105492407E-6
4007018,258750,1.6410855768442766E-4
20004472,11921752,2.390555578120959E-6
658518,1385122,0.8676590988972082
5282596,5312648,2.880199247368832E-6
21388550,20897575,2.390555578120959E-6
21388550,20882845,2.390555578120959E-6
5216282,890377,3.1149096105492407E-6
10270250,11667865,2.390555578120959E-6
5532320,7804910,0.8825923965659512
2935735,12127251,2.880199247368832E-6
15045751,7691631,0.9514573523056282
23487443,203666,2.390555578120959E-6
27193779,27196756,3.2619063707727372E-6
1283503,19294390,2.390555578120959E-6
46939,167174,2.390555578120959E-6
585285,8792127,2.880199247368832E-6
16688238,21386310,3.2111770686914356E-6
18219900,2293158,3.2481062604590014E-6
2293158,13744591,3.1149096105492407E-6
24560307,10270250,2.880199247368832E-6
4262493,2011783,0.8674977702841835
52287,13080550,2.880199247368832E-6
18453077,4039952,2.390555578120959E-6
128476,606956,0.010879865536017573
20260834,20260602,2.390555578120959E-6
20260602,20260834,2.390555578120959E-6
16630147,12310030,2.390555578120959E-6
26509369,29600667,1.649875904353409E-4
380961,1211978,1.6459820135367553E-4
9615328,8569918,2.390555578120959E-6
12892263,13345709,1.6410855768442766E-4
10642675,10350614,2.390555578120959E-6
1284185,7394347,2.880199247368832E-6
11667865,10270250,3.1149096105492407E-6
19614228,11167738,2.390555578120959E-6
18065797,5710341,2.390555578120959E-6
14562056,13220460,0.8674968912514326
8514,28748876,2.390555578120959E-6
24894912,1090311,2.390555578120959E-6
7477865,5151909,3.2111770686914356E-6
7691631,16607898,3.1149096105492407E-6
11116372,597879,2.390555578120959E-6
10822741,3594497,2.390555578120959E-6
14474326,65252,2.390555578120959E-6
2055965,167174,2.880199247368832E-6
22700458,14712850,3.2111770686914356E-6
2165383,2081289,0.01107421765725667
7673810,6907993,2.390555578120959E-6
447184,238972,0.8818653953423964
24835467,931039,3.1149096105492407E-6
203666,16219318,3.2619063707727372E-6
24835467,24560307,1.6483291171685594E-4
890377,81384,3.2111770686914356E-6
206084,11180687,2.390555578120959E-6
16219318,203666,2.390555578120959E-6
80571,8514,2.880199247368832E-6
13575283,455600,2.390555578120959E-6
1312351,14299077,2.390555578120959E-6
11396385,25652980,1.9795667451889378E-4
714074,7467217,2.390555578120959E-6
10399273,4723248,1.6459820135367553E-4
11581452,258750,2.390555578120959E-6
20558462,19745004,0.011097332234087372
14089735,27866077,2.390555578120959E-6
24560307,22187098,2.390555578120959E-6
3781859,943149,2.880199247368832E-6
5017825,478996,2.880199247368832E-6
13653550,4007018,0.8674968912514326
25136308,1200050,2.390555578120959E-6
7691631,28366058,0.8825969360173094
19360616,9787757,2.390555578120959E-6
843222,890377,2.390555578120959E-6
12225546,8665467,2.390555578120959E-6
14238949,9831101,2.390555578120959E-6
9831101,14238949,2.390555578120959E-6
5710848,21338881,2.390555578120959E-6
2300694,507,2.390555578120959E-6
13753636,6296790,1.6410855768442766E-4
560495,27620277,0.7200198752911284
23403252,65252,2.390555578120959E-6
28257573,12446895,2.390555578120959E-6
12136863,11931032,0.720020695912619
1385122,890377,2.390555578120959E-6
14089735,2476855,2.390555578120959E-6
22321368,1857825,2.880199247368832E-6
9325315,10045175,0.982064034262194
28061676,11061773,3.2688952361031307E-6
8629417,9403933,2.390555578120959E-6
4255988,3631697,2.880199247368832E-6
1252,614070,2.390555578120959E-6
28062827,11167738,1.6492917917499813E-4
27193779,321278,0.9916241870384724
1372780,1020639,0.010879375892348324
2948949,3983388,2.880199247368832E-6
8665467,12225546,2.390555578120959E-6
16174770,17592572,0.013268963875556568
4110016,25274085,1.6410855768442766E-4
25837286,3301400,2.390555578120959E-6
4164482,1431547,2.390555578120959E-6
18825519,3214406,1.6492917917499813E-4
22527813,16152925,2.390555578120959E-6
611921,8514,1.6483291171685594E-4
25661063,14089735,2.390555578120959E-6
3623050,14159669,0.7310594550871251
25274085,4110016,2.390555578120959E-6
3342055,11545928,0.01310724587345026
21129265,22873447,1.6492917917499813E-4
27903690,23096959,2.390555578120959E-6
16665655,4128353,0.011075075207939006
24560307,9060347,3.1149096105492407E-6
6115789,5312648,0.7200198752911284
79352,1009207,2.390555578120959E-6
10995659,481872,2.390555578120959E-6
481872,7691631,2.390555578120959E-6
1460385,1446467,2.390555578120959E-6
10154685,5400018,2.390555578120959E-6
7691631,11589713,2.390555578120959E-6
12164369,5811958,0.010879375892348324
11545371,7212432,2.390555578120959E-6
22442668,20580498,0.9999999999999502
6182775,596892,0.010879375892348324
24500594,4648505,2.880199247368832E-6
17327535,65252,0.7201815932932347
9996255,7586424,0.010880254232006307
21679569,23876490,2.880199247368832E-6
212862,8514,2.390555578120959E-6
27382506,23096959,2.390555578120959E-6
17301522,28669836,2.390555578120959E-6
17780645,2508083,2.390555578120959E-6
2055965,3455070,3.2481062604590014E-6
16366081,9252533,0.014337768308109162
8514,1145832,2.880199247368832E-6
5694513,14812631,2.880199247368832E-6
20882845,19745004,1.977219641557134E-4
2649031,26096505,2.390555578120959E-6
22965155,1380117,2.390555578120959E-6
10707658,26553597,0.7200198752911284
6660536,13934856,2.244054425373571E-4
1599151,2331534,2.880199247368832E-6
2011783,4262493,3.2619063707727372E-6
10064545,3678731,2.390555578120959E-6
4128353,3319769,0.9824651048294656
8884539,5731348,2.880199247368832E-6
4106792,206084,0.011099982549375996
9992330,12310030,0.7341934792059235
7764559,10697582,2.390555578120959E-6
13815417,23096959,2.390555578120959E-6
23198783,9403933,2.390555578120959E-6
5741125,14712850,2.390555578120959E-6
4435792,3149845,2.390555578120959E-6
27193779,5187096,0.7200198752911284
26119962,26399616,2.880199247368832E-6
958314,7691631,2.390555578120959E-6
21413198,15062869,2.390555578120959E-6
8514,392785,2.390555578120959E-6
19939216,6543378,1.9811066014444772E-4
22369178,13078968,2.390555578120959E-6
17303641,7887296,2.390555578120959E-6
13347640,238983,3.2481062604590014E-6
16563587,11225014,0.8808131905416426
2935735,3100121,2.390555578120959E-6
2935735,9384267,2.390555578120959E-6
14299077,1312351,2.390555578120959E-6
19606628,20929025,0.9525742230898915
2370458,4423776,2.880199247368832E-6
104937,8514,2.390555578120959E-6
5830987,24560307,2.390555578120959E-6
21386310,16688238,1.6459820135367553E-4
22584039,2055965,1.6410855768442766E-4
3171862,2006302,2.390555578120959E-6
5710848,19006435,2.390555578120959E-6
24198103,14430294,1.9723232048646553E-4
25042195,6093316,2.390555578120959E-6
1090311,26094060,2.880199247368832E-6
14448779,2081289,0.9983967303600285
19692503,9325315,0.8674977118729231
19692503,9530789,3.1149096105492407E-6
15188780,27764892,2.390555578120959E-6
24898177,14125254,3.1149096105492407E-6
15145867,6404963,2.390555578120959E-6
714074,12225546,0.013302087638358606
22652644,28199205,2.880199247368832E-6
3166814,910744,2.390555578120959E-6
29249482,847885,0.010879865536017573
22660201,22993377,0.980289794231962
24951510,20460946,3.2111770686914356E-6
3988342,1217614,2.390555578120959E-6
30183842,2067253,3.1149096105492407E-6
18533350,16152925,2.880199247368832E-6
21831425,9992330,2.390555578120959E-6
27562508,25592861,2.390555578120959E-6
22507007,2536587,2.880199247368832E-6
238983,13347640,3.2695883290342412E-6
3955647,349241,0.7200203649347976
20929025,6093316,0.8807639542150802
30093172,25567730,2.390555578120959E-6
5497,1784628,2.390555578120959E-6
25959820,13392416,2.390555578120959E-6
29421384,3678731,2.390555578120959E-6
4291387,6766558,2.390555578120959E-6
3215654,2293158,2.390555578120959E-6
7653178,3867127,2.390555578120959E-6
658518,6235174,2.390555578120959E-6
26655380,24560307,2.390555578120959E-6
6267158,5710341,2.390555578120959E-6
11396385,25592861,2.880199247368832E-6
9908723,5888353,2.390555578120959E-6
15221515,2665618,2.390555578120959E-6
11545371,4039952,2.390555578120959E-6
12445598,7876204,2.390555578120959E-6
2228226,2510503,0.014175173848882647
24946152,6884828,2.390555578120959E-6
4330620,2931111,2.880199247368832E-6
6660536,24865368,3.2670126983285284E-6
6660536,5346495,2.880199247368832E-6
14757903,9979119,3.2619063707727372E-6
20580498,12574344,3.2619063707727372E-6
203666,23487443,2.390555578120959E-6
6093316,20929025,0.9959820823487182
31090585,27196756,2.880199247368832E-6
19692503,5151909,0.010879375892348324
206084,1446467,1.6459820135367553E-4
18194030,20100867,2.880199247368832E-6
12646044,4297273,0.9492293272496998
19257170,9530789,2.880199247368832E-6
19257170,19692503,2.390555578120959E-6
5811958,12164369,2.390555578120959E-6
20882412,21388550,2.390555578120959E-6
16652218,16764080,2.390555578120959E-6
10270250,24560307,0.7308973502715679
1090311,25312483,1.6410855768442766E-4
9214768,206084,0.015093909043236771
17931173,17815037,2.390555578120959E-6
28366058,20666775,2.390555578120959E-6
5832751,2835111,2.880199247368832E-6
2508083,15974409,0.9381898995567909
15974409,2508083,0.7202305949094339
9524363,11939484,2.880199247368832E-6
9524363,1460385,2.390555578120959E-6
20460946,24951510,3.2111770686914356E-6
28107304,8962829,2.880199247368832E-6
5532320,25003905,0.7202313192634663
535266,417389,2.390555578120959E-6
22577138,671825,2.390555578120959E-6
15712730,28671602,2.390555578120959E-6
17224370,14724975,2.390555578120959E-6
11167738,15355019,0.010879375892348324
6054707,3623050,2.390555578120959E-6
29891188,11061773,0.7347932710956555
2649031,14089735,2.390555578120959E-6
16106422,2665618,2.390555578120959E-6
23115931,19272315,2.390555578120959E-6
28671602,26820697,2.390555578120959E-6
1857825,22321368,2.390555578120959E-6
907410,478996,2.390555578120959E-6
11061773,31404632,0.014370873164473332
3910945,1219074,2.390555578120959E-6
17152449,14089735,2.390555578120959E-6
11682335,486550,2.880199247368832E-6
30468314,27196756,2.880199247368832E-6
692528,854078,2.390555578120959E-6
19872456,10270250,2.1383452791605957E-4
24774658,6670942,0.014386383110857406
12574344,20580498,2.390555578120959E-6
527644,11264371,2.390555578120959E-6
15090814,108278,0.7200207466419211
30027163,5710341,2.390555578120959E-6
952189,349241,3.2111770686914356E-6
27148891,30430269,2.880199247368832E-6
13941428,3427405,2.390555578120959E-6
8393,8514,0.01310724587345026
8135462,2665618,3.1149096105492407E-6
24560307,11888510,2.390555578120959E-6
447184,363387,1.6459820135367553E-4
9325315,10126908,0.9531313215785061
18533350,18026324,2.390555578120959E-6
4066227,931135,2.390555578120959E-6
2222347,611921,2.880199247368832E-6
27433386,25538333,2.390555578120959E-6
28627094,20580498,0.720182082936904
15508537,17084864,2.390555578120959E-6
24718080,20021829,3.2481062604590014E-6
5346495,24865368,2.390555578120959E-6
5346495,6660536,2.880199247368832E-6
238972,238986,0.011041972927205544
11888510,10270250,3.1149096105492407E-6
10126908,9325315,0.9822746940476113
910744,910757,1.6410855768442766E-4
1446467,1362490,0.01310724587345026
24865368,6660536,1.649875904353409E-4
25003905,5532320,0.720215206699706
20897575,20882845,3.2111770686914356E-6
1064563,11851236,0.010879375892348324
5474834,5806776,2.390555578120959E-6
9060347,24560307,2.390555578120959E-6
4010478,3678731,2.390555578120959E-6
21950910,6506651,2.390555578120959E-6
24560307,599695,2.390555578120959E-6
4128353,11545928,1.6410855768442766E-4
3638964,24474138,0.9935029291355911
12256376,14562056,0.999999999499992
18533350,16999953,2.880199247368832E-6
734934,26820697,2.390555578120959E-6
238986,238972,0.011074942011289097
16384837,6543378,1.6459820135367553E-4
31404632,11061773,0.01331884194887598
25882864,658518,2.390555578120959E-6
26885919,26650305,3.2619063707727372E-6
4821436,2935735,2.880199247368832E-6
23403252,27776551,3.2481062604590014E-6
17324120,27776551,3.1149096105492407E-6
21397581,10270250,2.390555578120959E-6
321278,3342055,0.01104181824848706
238972,910744,2.390555578120959E-6
363387,238972,0.720182082936904
13726895,3319769,2.390555578120959E-6
7083242,23096959,0.013302577282027854
1606654,3786218,2.390555578120959E-6
12765913,1200050,2.390555578120959E-6
5254650,1090311,3.1149096105492407E-6
4912314,3638964,2.390555578120959E-6
24850617,943149,2.390555578120959E-6
22641745,15480067,3.2619063707727372E-6
10697582,321278,2.390555578120959E-6
22387458,2055965,2.880199247368832E-6
27494663,10826219,2.880199247368832E-6
10435644,10707658,2.390555578120959E-6
4973784,3308958,1.9811175673651048E-4
2932773,1020639,3.1149096105492407E-6
24774804,931135,2.390555578120959E-6
12468921,8276387,2.390555578120959E-6
1965901,3342055,2.390555578120959E-6
8201256,206084,2.880199247368832E-6
11369603,17912002,0.7200198752911284
28726977,481872,2.390555578120959E-6
28305425,28394156,2.390555578120959E-6
21243212,11061773,0.010879375892348324
8100172,6578551,3.2111770686914356E-6
27620277,2833537,3.1149096105492407E-6
2833537,5932749,2.390555578120959E-6
19097645,17374628,1.6410855768442766E-4
108278,4210958,2.390555578120959E-6
26702968,1784628,2.390555578120959E-6
20962139,15355019,2.390555578120959E-6
2293158,18219900,2.390555578120959E-6
43371,27,2.390555578120959E-6
20666775,28366058,2.390555578120959E-6
4222911,20580498,2.880199247368832E-6
238983,238986,1.6410855768442766E-4
6766558,7508411,2.390555578120959E-6
71019,588600,2.390555578120959E-6
19745004,20558462,2.880199247368832E-6
27561243,30430269,3.1149096105492407E-6
14812631,3342055,2.880199247368832E-6
2023124,3238243,2.390555578120959E-6
3238243,2023124,2.390555578120959E-6
238972,27,2.390555578120959E-6
1739767,206084,2.390555578120959E-6
1424470,4268140,0.7348255155706581
17821820,1200050,2.390555578120959E-6
758079,9403933,2.390555578120959E-6
901277,4106792,2.390555578120959E-6
18849374,14089735,2.390555578120959E-6
4637221,19548750,3.1149096105492407E-6
1801829,3016562,2.880199247368832E-6
9954101,14982460,2.390555578120959E-6
7411076,1272666,2.390555578120959E-6
4348524,167174,2.390555578120959E-6
16354995,308770,2.390555578120959E-6
25324340,2996011,2.390555578120959E-6
19868180,18818187,2.880199247368832E-6
24669372,4723248,0.01107421765725667
6255503,931135,2.390555578120959E-6
20962139,24560307,2.390555578120959E-6
22252531,4555644,2.390555578120959E-6
8780590,22361331,2.390555578120959E-6
15670215,143580,0.014175173848882647
23627382,22148545,1.6410855768442766E-4
3288595,3308958,3.2619063707727372E-6
10270250,11888510,2.390555578120959E-6
1380117,27652771,3.2111770686914356E-6
2752522,2751199,2.390555578120959E-6
29600667,26509369,1.649850148046352E-4
17558946,321278,2.880199247368832E-6
26077653,10270250,2.390555578120959E-6
24669372,1020639,3.2481062604590014E-6
22002175,9787757,2.390555578120959E-6
29939198,27776551,2.880199247368832E-6
27105154,24560307,2.390555578120959E-6
27105154,4128353,2.880199247368832E-6
4137249,9090937,2.880199247368832E-6
4090287,3678731,2.390555578120959E-6
2916197,507775,1.6410855768442766E-4
904810,8514,2.390555578120959E-6
9530789,19257170,2.390555578120959E-6
15191676,7083242,2.390555578120959E-6
6543378,19939216,1.977219641557134E-4
15168264,1460385,2.880199247368832E-6
4128353,321278,1.6459820135367553E-4
13131245,6209952,2.880199247368832E-6
3631697,7691631,2.390555578120959E-6
11589713,23096959,1.6410855768442766E-4
22993377,22660201,0.734826394603409
3193719,4164482,2.390555578120959E-6
30433396,21399598,2.390555578120959E-6
11002815,858127,1.9723232048646553E-4
26661814,1090311,2.880199247368832E-6
12983151,507775,2.390555578120959E-6
2297550,4079740,2.880199247368832E-6
24917465,8569918,2.390555578120959E-6
11061773,15426083,2.390555578120959E-6
2935735,1254497,3.2695883290342412E-6
11667865,7362671,2.390555578120959E-6
25476601,1090311,2.880199247368832E-6
19360616,7691631,0.8825955399367461
1093228,17049596,2.390555578120959E-6
5474834,2729788,0.01310773551711951
10435644,16297763,2.390555578120959E-6
11796974,478996,2.880199247368832E-6
23519392,206084,2.390555578120959E-6
1914329,23096959,0.7308968606278986
27562508,25652980,2.390555578120959E-6
16180517,5952670,1.9795667451889378E-4
23291630,14087781,2.390555578120959E-6
14087781,23291630,2.390555578120959E-6
1446467,993110,2.390555578120959E-6
17197934,2945088,0.8674968912514326
1801329,238972,2.390555578120959E-6
1032,15045751,2.390555578120959E-6
238972,238983,3.2481062604590014E-6
17930752,17950592,2.390555578120959E-6
14663768,714074,2.390555578120959E-6
3351871,206084,2.390555578120959E-6
13695735,10126908,2.390555578120959E-6
11419775,11949423,2.390555578120959E-6
26553597,10707658,0.7200198752911284
6052682,206084,2.390555578120959E-6
5433677,3319769,0.8783738765882028
2410676,5801666,2.390555578120959E-6
1195004,7639232,2.390555578120959E-6
10126908,10975056,0.96718493891409
2410676,1446467,2.390555578120959E-6
2410676,1362490,0.7311149709552632
7480345,23148176,2.390555578120959E-6
4090287,16029103,0.010879375892348324
9998516,20580498,2.390555578120959E-6
26077653,15062869,2.390555578120959E-6
27652771,1380117,2.880199247368832E-6
1599397,2338279,2.390555578120959E-6
4025121,13049233,2.390555578120959E-6
238972,447184,0.013302577282027854
8966356,17728164,2.390555578120959E-6
1632980,1301745,2.390555578120959E-6
14003349,1200050,2.390555578120959E-6
9511641,2067253,2.390555578120959E-6
17671906,17912002,2.390555578120959E-6
17671906,16184890,2.390555578120959E-6
16184890,17912002,0.7200198752911284
11931032,12136863,2.880199247368832E-6
20110347,16843183,2.390555578120959E-6
2476855,14089735,2.390555578120959E-6
20725617,18342541,2.390555578120959E-6
238983,238972,1.9811170212312098E-4
13667312,12912885,2.390555578120959E-6
206084,8201256,2.390555578120959E-6
27196756,31090585,2.390555578120959E-6
3579088,596892,0.010879375892348324
19257170,29491240,2.390555578120959E-6
27196756,30486405,2.390555578120959E-6
9996255,10067157,1.981117567366338E-4
308770,8514,0.014336891850988956
1402936,3342055,2.390555578120959E-6
4331833,12244838,2.880199247368832E-6
24117219,1385122,2.390555578120959E-6
24117219,658518,2.390555578120959E-6
16262387,14982460,2.390555578120959E-6
27227932,23627382,2.390555578120959E-6
4056288,17303641,2.390555578120959E-6
23797315,3319769,2.390555578120959E-6
20921872,19745004,2.390555578120959E-6
13384052,4648505,1.977219641557134E-4
28096281,13346571,2.880199247368832E-6
20653934,7691631,0.01104158353812388
20728874,25592861,2.390555578120959E-6
29105003,27776551,2.390555578120959E-6
979480,2114213,2.390555578120959E-6
22876353,15045751,2.390555578120959E-6
7741856,9393759,2.880199247368832E-6
3149845,4435792,3.2619063707727372E-6
22442668,29500061,1.9723232048646553E-4
10932604,168370,2.880199247368832E-6
16860049,7177096,2.390555578120959E-6
238986,238983,1.649850148046352E-4
28199205,22652644,2.390555578120959E-6
3449635,3449583,1.6410855768442766E-4
6578551,8100172,1.977219641557134E-4
12414082,14105478,3.1149096105492407E-6
27196756,30468314,2.390555578120959E-6
20789757,8514,0.01310773551711951
21950873,21950910,2.390555578120959E-6
11061773,2833537,2.880199247368832E-6
11061773,27620277,0.867497615605465
28769620,13512328,2.390555578120959E-6
1090311,5254650,2.880199247368832E-6
21413198,24560307,2.390555578120959E-6
16297763,10707658,1.6459820135367553E-4
893522,11545928,2.390555578120959E-6
12446895,3016562,2.390555578120959E-6
167174,45547,3.1149096105492407E-6
3214406,23021810,2.390555578120959E-6
27427758,27427417,2.880199247368832E-6
26825462,28305425,2.390555578120959E-6
25606869,4723248,2.390555578120959E-6
26077653,26800584,2.880199247368832E-6
321278,19872239,0.011074707300925917
2081290,2081289,0.010879865536017573
8927771,9060347,2.390555578120959E-6
1362490,15515181,0.7200198752911284
10391073,26437605,2.390555578120959E-6
22119747,7691631,0.7200198752911284
24560307,24835467,2.390555578120959E-6
28710753,1385122,2.390555578120959E-6
2136524,658518,2.390555578120959E-6
8962829,757363,3.2619063707727372E-6
11796974,757363,3.2695883290342412E-6
45547,167174,3.2670126983285284E-6
206084,4106792,0.015003304639471188
19994257,20666775,2.390555578120959E-6
3876119,2634628,2.880199247368832E-6
1204412,7056202,2.390555578120959E-6
16745868,20260602,2.390555578120959E-6
2338279,1599397,2.880199247368832E-6
27719177,21399598,2.880199247368832E-6
10780607,32848140,2.880199247368832E-6
23059575,7691631,0.014992756475325168
14798348,24946152,2.390555578120959E-6
30859333,28924109,3.2670126983285284E-6
2081289,28710753,2.390555578120959E-6
14448779,28710753,0.014337381494658203
3427405,168370,3.1149096105492407E-6
29217912,17620347,2.390555578120959E-6
19036577,3195124,2.390555578120959E-6
4137249,481872,2.390555578120959E-6
7394347,321278,2.390555578120959E-6
30056447,931135,2.390555578120959E-6
16520788,11116372,2.390555578120959E-6
30779589,14089735,2.390555578120959E-6
23984796,658518,3.2670126983285284E-6
12706290,5612317,3.1149096105492407E-6
27727916,3319769,2.880199247368832E-6
14536054,355634,1.6410855768442766E-4
2331534,1599151,2.390555578120959E-6
8262427,481872,2.390555578120959E-6
11589713,7691631,0.013329239971433853
18023059,28155823,2.880199247368832E-6
32340557,23096959,3.1149096105492407E-6
2163263,5830987,2.390555578120959E-6
19927831,20264700,0.01310773551711951
1362490,2410676,0.9996696772991838
22737337,22737329,0.01107421765725667
32104924,1784628,0.010879375892348324
15907354,9257808,1.6459820135367553E-4
4648505,24500594,2.880199247368832E-6
23404839,27494663,1.9723232048646553E-4
28677940,10344201,2.880199247368832E-6
7748227,447036,1.9723232048646553E-4
2183193,23924195,0.7200198752911284
1725199,355893,2.390555578120959E-6
7411076,22155032,2.390555578120959E-6
1287859,2156455,3.1149096105492407E-6
22982974,7639232,2.880199247368832E-6
19614228,321278,2.390555578120959E-6
4648505,13384052,0.8676590988972082
4106792,9214768,2.880199247368832E-6
26927081,26650305,3.1149096105492407E-6
26885032,26650305,2.880199247368832E-6
12380069,7873535,2.880199247368832E-6
11896413,17372733,2.390555578120959E-6
20905275,17372733,2.390555578120959E-6
11324222,321278,2.390555578120959E-6
27776551,7209439,3.2481062604590014E-6
20929025,21060126,2.390555578120959E-6
20929025,19606628,2.390555578120959E-6
4555644,24777832,2.390555578120959E-6
24560307,28096281,3.1149096105492407E-6
8486799,9996255,2.390555578120959E-6
10846437,20100867,2.390555578120959E-6
4580780,321278,2.880199247368832E-6
357681,14089735,2.880199247368832E-6
1036336,19099484,2.390555578120959E-6
32403967,12791642,2.2050088294272365E-4
8270619,4197769,2.390555578120959E-6
20580498,23096959,0.9974542607386403
21233191,27729907,2.390555578120959E-6
26050796,9996255,2.139677245659693E-4
11589713,13234395,3.2111770686914356E-6
854078,692528,2.390555578120959E-6
32270084,24910542,2.390555578120959E-6
25331009,308770,2.880199247368832E-6
4704710,1385122,0.010880196513838895
21796735,5151909,2.390555578120959E-6
213469,867564,2.390555578120959E-6
15045751,11589713,2.390555578120959E-6
23774298,23770421,1.977219641557134E-4
32848140,10780607,2.880199247368832E-6
1232968,596892,2.390555578120959E-6
12820537,261943,2.390555578120959E-6
611921,447184,2.390555578120959E-6
6966619,777444,2.390555578120959E-6
10975056,10126908,0.8821076897660539
14712850,22700458,2.880199247368832E-6
481872,321278,2.390555578120959E-6
19896256,321278,2.390555578120959E-6
6780534,1466080,2.390555578120959E-6
12498335,9996255,3.2698433776296933E-6
1516094,4738266,2.880199247368832E-6
26873147,27790789,0.011041093894454632
98540,79712,2.880199247368832E-6
2081289,1385122,0.010879865536017573
