Source,Target,Weight
7691631,9461481,1.0216211868415812E-11
488514,614070,0.72059386053683
11452644,9996255,7.487162258284366E-12
19354917,3620194,7.487162258284366E-12
7961991,7968417,7.487162258284366E-12
24400684,25841126,7.487162258284366E-12
26715792,1725199,7.487162258284366E-12
28671602,734934,3.407394219167475E-8
17620347,14225208,9.755821570315933E-12
2055965,19390712,0.7310585446672927
2055965,20905275,7.487162258284366E-12
23407526,3214406,7.487162258284366E-12
17049596,1093228,7.487162258284366E-12
1332134,1157388,7.487162258284366E-12
16665655,929845,7.487162258284366E-12
16665655,3319769,9.020714388991217E-12
24664810,3214406,7.487162258284366E-12
25252102,15901046,5.139840339215734E-10
12048721,7760890,7.487162258284366E-12
15901046,25252102,5.155175860522801E-10
8710734,507775,3.407621085098678E-8
28834044,417389,7.487162258284366E-12
11167738,931039,7.487162258284366E-12
17950592,17930752,9.020714388991217E-12
8962829,3620194,7.487162258284366E-12
17089728,14712850,1.5012157806699206E-4
9528819,1380117,7.487162258284366E-12
22187098,7764559,7.487162258284366E-12
1254497,2935735,1.50087005115091E-4
695611,12710059,7.487162258284366E-12
24669372,2932773,1.0057328921117522E-11
1217614,3988342,9.755821570315933E-12
4007018,258750,0.013437109683522625
20004472,11921752,7.487162258284366E-12
658518,1385122,2.717487314570811E-6
5282596,5312648,9.020714388991217E-12
21388550,20897575,7.487162258284366E-12
21388550,20882845,7.487162258284366E-12
5216282,890377,9.755821570315933E-12
10270250,11667865,7.487162258284366E-12
5532320,7804910,0.997466619483722
2935735,12127251,9.020714388991217E-12
15045751,7691631,0.9815923714114512
23487443,203666,7.487162258284366E-12
27193779,27196756,1.0216211868415812E-11
1283503,19294390,7.487162258284366E-12
46939,167174,7.487162258284366E-12
585285,8792127,9.020714388991217E-12
16688238,21386310,1.0057328921117522E-11
18219900,2293158,1.0172990256650409E-11
2293158,13744591,9.755821570315933E-12
24560307,10270250,9.020714388991217E-12
4262493,2011783,1.5280397739652574E-4
52287,13080550,9.020714388991217E-12
18453077,4039952,7.487162258284366E-12
128476,606956,1.808625218126414E-4
20260834,20260602,7.487162258284366E-12
20260602,20260834,7.487162258284366E-12
16630147,12310030,7.487162258284366E-12
26509369,29600667,5.167371432392019E-10
380961,1211978,5.155175860522801E-10
9615328,8569918,7.487162258284366E-12
12892263,13345709,5.139840339215734E-10
10642675,10350614,7.487162258284366E-12
1284185,7394347,9.020714388991217E-12
11667865,10270250,9.755821570315933E-12
19614228,11167738,7.487162258284366E-12
18065797,5710341,7.487162258284366E-12
14562056,13220460,2.7169792841470176E-6
8514,28748876,7.487162258284366E-12
24894912,1090311,7.487162258284366E-12
7477865,5151909,1.0057328921117522E-11
7691631,16607898,9.755821570315933E-12
11116372,597879,7.487162258284366E-12
10822741,3594497,7.487162258284366E-12
14474326,65252,7.487162258284366E-12
2055965,167174,9.020714388991217E-12
22700458,14712850,1.0057328921117522E-11
2165383,2081289,1.9559902434691334E-4
7673810,6907993,7.487162258284366E-12
447184,238972,2.761981091476855E-6
24835467,931039,9.755821570315933E-12
203666,16219318,1.0216211868415812E-11
24835467,24560307,0.9389384703898539
890377,81384,1.0057328921117522E-11
206084,11180687,7.487162258284366E-12
16219318,203666,7.487162258284366E-12
80571,8514,9.020714388991217E-12
13575283,455600,7.487162258284366E-12
1312351,14299077,7.487162258284366E-12
11396385,25652980,6.199955172756708E-10
714074,7467217,7.487162258284366E-12
10399273,4723248,5.155175860522801E-10
11581452,258750,7.487162258284366E-12
20558462,19745004,1.9559909674120898E-4
14089735,27866077,7.487162258284366E-12
24560307,22187098,7.487162258284366E-12
3781859,943149,9.020714388991217E-12
5017825,478996,9.020714388991217E-12
13653550,4007018,2.7169792841470176E-6
25136308,1200050,7.487162258284366E-12
7691631,28366058,2.7642722591793497E-6
19360616,9787757,7.487162258284366E-12
843222,890377,7.487162258284366E-12
12225546,8665467,7.487162258284366E-12
14238949,9831101,7.487162258284366E-12
9831101,14238949,7.487162258284366E-12
5710848,21338881,7.487162258284366E-12
2300694,507,7.487162258284366E-12
13753636,6296790,5.139840339215734E-10
560495,27620277,2.255084836693799E-6
23403252,65252,7.487162258284366E-12
28257573,12446895,7.487162258284366E-12
12136863,11931032,2.2550874068604615E-6
1385122,890377,7.487162258284366E-12
14089735,2476855,7.487162258284366E-12
22321368,1857825,9.020714388991217E-12
9325315,10045175,3.0758008054035452E-6
28061676,11061773,0.013437109179776693
8629417,9403933,7.487162258284366E-12
4255988,3631697,9.020714388991217E-12
1252,614070,7.487162258284366E-12
28062827,11167738,1.5008751191347E-4
27193779,321278,0.7311109160498002
1372780,1020639,3.407394219167475E-8
2948949,3983388,9.020714388991217E-12
8665467,12225546,7.487162258284366E-12
16174770,17592572,4.155807396609248E-8
4110016,25274085,5.139840339215734E-10
25837286,3301400,7.487162258284366E-12
4164482,1431547,7.487162258284366E-12
18825519,3214406,5.165542005844066E-10
22527813,16152925,7.487162258284366E-12
611921,8514,0.010312388448882553
25661063,14089735,7.487162258284366E-12
3623050,14159669,2.289660533637383E-6
25274085,4110016,7.487162258284366E-12
3342055,11545928,4.105157709442919E-8
21129265,22873447,5.165542005844066E-10
27903690,23096959,7.487162258284366E-12
16665655,4128353,0.9389385045604689
24560307,9060347,9.755821570315933E-12
6115789,5312648,2.255084836693799E-6
79352,1009207,7.487162258284366E-12
10995659,481872,7.487162258284366E-12
481872,7691631,7.487162258284366E-12
1460385,1446467,7.487162258284366E-12
10154685,5400018,7.487162258284366E-12
7691631,11589713,7.487162258284366E-12
12164369,5811958,1.5012106930146108E-4
11545371,7212432,7.487162258284366E-12
22442668,20580498,0.9934029541322239
6182775,596892,3.407394219167475E-8
24500594,4648505,9.020714388991217E-12
17327535,65252,0.012607698731415548
9996255,7586424,3.407669313024208E-8
21679569,23876490,9.020714388991217E-12
212862,8514,7.487162258284366E-12
27382506,23096959,7.487162258284366E-12
17301522,28669836,7.487162258284366E-12
17780645,2508083,7.487162258284366E-12
2055965,3455070,1.0172990256650409E-11
16366081,9252533,4.490554360124099E-8
8514,1145832,9.020714388991217E-12
5694513,14812631,9.020714388991217E-12
20882845,19745004,6.19260410094346E-10
2649031,26096505,7.487162258284366E-12
22965155,1380117,7.487162258284366E-12
10707658,26553597,0.010314643017466554
6660536,13934856,7.028324190814053E-10
1599151,2331534,9.020714388991217E-12
2011783,4262493,1.9556435038123784E-4
10064545,3678731,7.487162258284366E-12
4128353,3319769,1.9864139711374686E-4
8884539,5731348,9.020714388991217E-12
4106792,206084,3.476487690640836E-8
9992330,12310030,2.2994762213852765E-6
7764559,10697582,7.487162258284366E-12
13815417,23096959,7.487162258284366E-12
23198783,9403933,7.487162258284366E-12
5741125,14712850,7.487162258284366E-12
4435792,3149845,7.487162258284366E-12
27193779,5187096,0.010314643017466554
26119962,26399616,9.020714388991217E-12
958314,7691631,7.487162258284366E-12
21413198,15062869,7.487162258284366E-12
8514,392785,7.487162258284366E-12
19939216,6543378,6.20477796530969E-10
22369178,13078968,7.487162258284366E-12
17303641,7887296,7.487162258284366E-12
13347640,238983,1.0172990256650409E-11
16563587,11225014,0.9987926875325761
2935735,3100121,7.487162258284366E-12
2935735,9384267,7.487162258284366E-12
14299077,1312351,7.487162258284366E-12
19606628,20929025,0.012608426579511967
2370458,4423776,9.020714388991217E-12
104937,8514,7.487162258284366E-12
5830987,24560307,7.487162258284366E-12
21386310,16688238,5.155175860522801E-10
22584039,2055965,5.139840339215734E-10
3171862,2006302,7.487162258284366E-12
5710848,19006435,7.487162258284366E-12
24198103,14430294,1.5008761308612736E-4
25042195,6093316,7.487162258284366E-12
1090311,26094060,9.020714388991217E-12
14448779,2081289,3.126954414597545E-6
19692503,9325315,2.71698185431368E-6
19692503,9530789,9.755821570315933E-12
15188780,27764892,7.487162258284366E-12
24898177,14125254,0.010312387942385683
15145867,6404963,7.487162258284366E-12
714074,12225546,4.166181679013455E-8
22652644,28199205,9.020714388991217E-12
3166814,910744,7.487162258284366E-12
29249482,847885,3.407547574380546E-8
22660201,22993377,3.070243928536482E-6
24951510,20460946,1.0057328921117522E-11
3988342,1217614,7.487162258284366E-12
30183842,2067253,9.755821570315933E-12
18533350,16152925,9.020714388991217E-12
21831425,9992330,7.487162258284366E-12
27562508,25592861,7.487162258284366E-12
22507007,2536587,9.020714388991217E-12
238983,13347640,1.0240271575912953E-11
3955647,349241,2.255086370245929E-6
20929025,6093316,0.7332251141362949
30093172,25567730,7.487162258284366E-12
5497,1784628,7.487162258284366E-12
25959820,13392416,7.487162258284366E-12
29421384,3678731,7.487162258284366E-12
4291387,6766558,7.487162258284366E-12
3215654,2293158,7.487162258284366E-12
7653178,3867127,7.487162258284366E-12
658518,6235174,7.487162258284366E-12
26655380,24560307,7.487162258284366E-12
6267158,5710341,7.487162258284366E-12
11396385,25592861,9.020714388991217E-12
9908723,5888353,7.487162258284366E-12
15221515,2665618,7.487162258284366E-12
11545371,4039952,7.487162258284366E-12
12445598,7876204,7.487162258284366E-12
2228226,2510503,0.010312432328931547
24946152,6884828,7.487162258284366E-12
4330620,2931111,9.020714388991217E-12
6660536,24865368,1.0232204762830845E-11
6660536,5346495,9.020714388991217E-12
14757903,9979119,1.0216211868415812E-11
20580498,12574344,0.014011693405182353
203666,23487443,7.487162258284366E-12
6093316,20929025,0.9999939311923606
31090585,27196756,9.020714388991217E-12
19692503,5151909,3.407394219167475E-8
206084,1446467,5.155175860522801E-10
18194030,20100867,9.020714388991217E-12
12646044,4297273,0.014275805657674768
19257170,9530789,9.020714388991217E-12
19257170,19692503,7.487162258284366E-12
5811958,12164369,0.7207439010470736
20882412,21388550,7.487162258284366E-12
16652218,16764080,7.487162258284366E-12
10270250,24560307,2.289152825275346E-6
1090311,25312483,5.139840339215734E-10
9214768,206084,4.727375809740795E-8
17931173,17815037,7.487162258284366E-12
28366058,20666775,7.487162258284366E-12
5832751,2835111,9.020714388991217E-12
2508083,15974409,1.837668344134411E-4
15974409,2508083,1.5234274016471175E-4
9524363,11939484,9.020714388991217E-12
9524363,1460385,7.487162258284366E-12
20460946,24951510,1.0057328921117522E-11
28107304,8962829,9.020714388991217E-12
5532320,25003905,0.7330206844850463
535266,417389,7.487162258284366E-12
22577138,671825,7.487162258284366E-12
15712730,28671602,7.487162258284366E-12
17224370,14724975,0.7205938140517143
11167738,15355019,3.407394219167475E-8
6054707,3623050,7.487162258284366E-12
29891188,11061773,2.301354755078752E-6
2649031,14089735,7.487162258284366E-12
16106422,2665618,7.487162258284366E-12
23115931,19272315,7.487162258284366E-12
28671602,26820697,7.487162258284366E-12
1857825,22321368,7.487162258284366E-12
907410,478996,7.487162258284366E-12
11061773,31404632,0.7348151704132209
3910945,1219074,7.487162258284366E-12
17152449,14089735,7.487162258284366E-12
11682335,486550,9.020714388991217E-12
30468314,27196756,9.020714388991217E-12
692528,854078,7.487162258284366E-12
19872456,10270250,0.01031238860235443
24774658,6670942,4.5057803987764486E-8
12574344,20580498,7.487162258284366E-12
527644,11264371,7.487162258284366E-12
15090814,108278,2.255087565743409E-6
30027163,5710341,7.487162258284366E-12
952189,349241,1.0057328921117522E-11
27148891,30430269,9.020714388991217E-12
13941428,3427405,7.487162258284366E-12
8393,8514,4.105157709442919E-8
8135462,2665618,9.755821570315933E-12
24560307,11888510,7.487162258284366E-12
447184,363387,0.010312388448147447
9325315,10126908,0.0142550379949931
18533350,18026324,7.487162258284366E-12
4066227,931135,7.487162258284366E-12
2222347,611921,9.020714388991217E-12
27433386,25538333,7.487162258284366E-12
28627094,20580498,2.255592867117593E-6
15508537,17084864,7.487162258284366E-12
24718080,20021829,1.0172990256650409E-11
5346495,24865368,7.487162258284366E-12
5346495,6660536,9.020714388991217E-12
238972,238986,1.5012157855144207E-4
11888510,10270250,9.755821570315933E-12
10126908,9325315,0.012577778149691111
910744,910757,5.139840339215734E-10
1446467,1362490,1.5012804693636384E-4
24865368,6660536,5.167371432392019E-10
25003905,5532320,1.8308414294683923E-4
20897575,20882845,1.0057328921117522E-11
1064563,11851236,3.407394219167475E-8
5474834,5806776,7.487162258284366E-12
9060347,24560307,7.487162258284366E-12
4010478,3678731,7.487162258284366E-12
21950910,6506651,7.487162258284366E-12
24560307,599695,7.487162258284366E-12
4128353,11545928,5.139840339215734E-10
3638964,24474138,3.111627147512646E-6
12256376,14562056,0.014314536333582768
18533350,16999953,9.020714388991217E-12
734934,26820697,7.487162258284366E-12
238986,238972,0.7205938487306778
16384837,6543378,5.155175860522801E-10
31404632,11061773,0.013617979330166374
25882864,658518,7.487162258284366E-12
26885919,26650305,1.0216211868415812E-11
4821436,2935735,9.020714388991217E-12
23403252,27776551,1.0172990256650409E-11
17324120,27776551,9.755821570315933E-12
21397581,10270250,7.487162258284366E-12
321278,3342055,3.4582707722650065E-8
238972,910744,7.487162258284366E-12
363387,238972,0.7309084575697241
13726895,3319769,7.487162258284366E-12
7083242,23096959,4.166335034226525E-8
1606654,3786218,7.487162258284366E-12
12765913,1200050,7.487162258284366E-12
5254650,1090311,9.755821570315933E-12
4912314,3638964,7.487162258284366E-12
24850617,943149,7.487162258284366E-12
22641745,15480067,1.0216211868415812E-11
10697582,321278,7.487162258284366E-12
22387458,2055965,9.020714388991217E-12
27494663,10826219,9.020714388991217E-12
10435644,10707658,7.487162258284366E-12
4973784,3308958,0.010312388553111092
2932773,1020639,9.755821570315933E-12
24774804,931135,7.487162258284366E-12
12468921,8276387,7.487162258284366E-12
1965901,3342055,7.487162258284366E-12
8201256,206084,9.020714388991217E-12
11369603,17912002,2.255084836693799E-6
28726977,481872,7.487162258284366E-12
28305425,28394156,7.487162258284366E-12
21243212,11061773,0.7205938481181694
8100172,6578551,1.0057328921117522E-11
27620277,2833537,9.755821570315933E-12
2833537,5932749,7.487162258284366E-12
19097645,17374628,5.139840339215734E-10
108278,4210958,7.487162258284366E-12
26702968,1784628,7.487162258284366E-12
20962139,15355019,7.487162258284366E-12
2293158,18219900,7.487162258284366E-12
43371,27,7.487162258284366E-12
20666775,28366058,7.487162258284366E-12
4222911,20580498,9.020714388991217E-12
238983,238986,0.7205938145582113
6766558,7508411,7.487162258284366E-12
71019,588600,7.487162258284366E-12
19745004,20558462,9.020714388991217E-12
27561243,30430269,9.755821570315933E-12
14812631,3342055,9.020714388991217E-12
2023124,3238243,7.487162258284366E-12
3238243,2023124,7.487162258284366E-12
238972,27,7.487162258284366E-12
1739767,206084,7.487162258284366E-12
1424470,4268140,2.3014557439946708E-6
17821820,1200050,7.487162258284366E-12
758079,9403933,7.487162258284366E-12
901277,4106792,7.487162258284366E-12
18849374,14089735,7.487162258284366E-12
4637221,19548750,9.755821570315933E-12
1801829,3016562,1.5008700437998382E-4
9954101,14982460,7.487162258284366E-12
7411076,1272666,7.487162258284366E-12
4348524,167174,7.487162258284366E-12
16354995,308770,7.487162258284366E-12
25324340,2996011,0.7205938140517143
19868180,18818187,9.020714388991217E-12
24669372,4723248,1.501216795411568E-4
6255503,931135,7.487162258284366E-12
20962139,24560307,7.487162258284366E-12
22252531,4555644,7.487162258284366E-12
8780590,22361331,7.487162258284366E-12
15670215,143580,4.439630168707316E-8
23627382,22148545,5.139840339215734E-10
3288595,3308958,1.0216211868415812E-11
10270250,11888510,7.487162258284366E-12
1380117,27652771,1.0057328921117522E-11
2752522,2751199,7.487162258284366E-12
29600667,26509369,5.167290764261197E-10
17558946,321278,9.020714388991217E-12
26077653,10270250,7.487162258284366E-12
24669372,1020639,1.0172990256650409E-11
22002175,9787757,7.487162258284366E-12
29939198,27776551,9.020714388991217E-12
27105154,24560307,7.487162258284366E-12
27105154,4128353,9.020714388991217E-12
4137249,9090937,9.020714388991217E-12
4090287,3678731,7.487162258284366E-12
2916197,507775,5.139840339215734E-10
904810,8514,7.487162258284366E-12
9530789,19257170,7.487162258284366E-12
15191676,7083242,7.487162258284366E-12
6543378,19939216,6.19260410094346E-10
15168264,1460385,9.020714388991217E-12
4128353,321278,1.5008751087685547E-4
13131245,6209952,9.020714388991217E-12
3631697,7691631,7.487162258284366E-12
11589713,23096959,5.139840339215734E-10
22993377,22660201,0.013439410628035693
3193719,4164482,7.487162258284366E-12
30433396,21399598,7.487162258284366E-12
11002815,858127,6.177268579636392E-10
26661814,1090311,9.020714388991217E-12
12983151,507775,7.487162258284366E-12
2297550,4079740,9.020714388991217E-12
24917465,8569918,7.487162258284366E-12
11061773,15426083,7.487162258284366E-12
2935735,1254497,1.8082845657716918E-4
11667865,7362671,7.487162258284366E-12
25476601,1090311,1.5008700437998382E-4
19360616,7691631,1.835927142235864E-4
1093228,17049596,7.487162258284366E-12
5474834,2729788,4.1053110646559895E-8
10435644,16297763,7.487162258284366E-12
11796974,478996,9.020714388991217E-12
23519392,206084,7.487162258284366E-12
1914329,23096959,1.831175976286208E-4
27562508,25652980,7.487162258284366E-12
16180517,5952670,6.199955172756708E-10
23291630,14087781,7.487162258284366E-12
14087781,23291630,7.487162258284366E-12
1446467,993110,7.487162258284366E-12
17197934,2945088,2.7169792841470176E-6
1801329,238972,7.487162258284366E-12
1032,15045751,7.487162258284366E-12
238972,238983,1.0172990256650409E-11
17930752,17950592,7.487162258284366E-12
14663768,714074,2.039268744053165E-4
3351871,206084,7.487162258284366E-12
13695735,10126908,7.487162258284366E-12
11419775,11949423,7.487162258284366E-12
26553597,10707658,0.010314643017466554
6052682,206084,7.487162258284366E-12
5433677,3319769,2.751045739176434E-6
2410676,5801666,7.487162258284366E-12
1195004,7639232,7.487162258284366E-12
10126908,10975056,1.9859354000363027E-4
2410676,1446467,7.487162258284366E-12
2410676,1362490,1.831182807448914E-4
7480345,23148176,7.487162258284366E-12
4090287,16029103,3.407394219167475E-8
9998516,20580498,7.487162258284366E-12
26077653,15062869,7.487162258284366E-12
27652771,1380117,9.020714388991217E-12
1599397,2338279,7.487162258284366E-12
4025121,13049233,1.5008700284643167E-4
238972,447184,1.5012865870961167E-4
8966356,17728164,7.487162258284366E-12
1632980,1301745,1.5008700284643167E-4
14003349,1200050,7.487162258284366E-12
9511641,2067253,7.487162258284366E-12
17671906,17912002,7.487162258284366E-12
17671906,16184890,7.487162258284366E-12
16184890,17912002,2.255084836693799E-6
11931032,12136863,9.020714388991217E-12
20110347,16843183,7.487162258284366E-12
2476855,14089735,7.487162258284366E-12
20725617,18342541,7.487162258284366E-12
238983,238972,6.204810599829749E-10
13667312,12912885,7.487162258284366E-12
206084,8201256,7.487162258284366E-12
27196756,31090585,7.487162258284366E-12
3579088,596892,1.5012106930146108E-4
19257170,29491240,7.487162258284366E-12
27196756,30486405,7.487162258284366E-12
9996255,10067157,6.204812310311763E-10
308770,8514,4.490279855873645E-8
1402936,3342055,7.487162258284366E-12
4331833,12244838,9.020714388991217E-12
24117219,1385122,7.487162258284366E-12
24117219,658518,7.487162258284366E-12
16262387,14982460,7.487162258284366E-12
27227932,23627382,7.487162258284366E-12
4056288,17303641,7.487162258284366E-12
23797315,3319769,7.487162258284366E-12
20921872,19745004,7.487162258284366E-12
13384052,4648505,6.19260410094346E-10
28096281,13346571,9.020714388991217E-12
20653934,7691631,3.458197261546875E-8
20728874,25592861,7.487162258284366E-12
29105003,27776551,7.487162258284366E-12
979480,2114213,7.487162258284366E-12
22876353,15045751,7.487162258284366E-12
7741856,9393759,9.020714388991217E-12
3149845,4435792,1.0216211868415812E-11
22442668,29500061,6.177268579636392E-10
10932604,168370,9.020714388991217E-12
16860049,7177096,7.487162258284366E-12
238986,238983,0.7205938145609563
28199205,22652644,7.487162258284366E-12
3449635,3449583,5.139840339215734E-10
6578551,8100172,6.19260410094346E-10
12414082,14105478,9.755821570315933E-12
27196756,30468314,7.487162258284366E-12
20789757,8514,0.7207439420926971
21950873,21950910,7.487162258284366E-12
11061773,2833537,9.020714388991217E-12
11061773,27620277,2.716981552806329E-6
28769620,13512328,7.487162258284366E-12
1090311,5254650,9.020714388991217E-12
21413198,24560307,7.487162258284366E-12
16297763,10707658,5.155175860522801E-10
893522,11545928,7.487162258284366E-12
12446895,3016562,7.487162258284366E-12
167174,45547,9.755821570315933E-12
3214406,23021810,7.487162258284366E-12
27427758,27427417,9.020714388991217E-12
26825462,28305425,7.487162258284366E-12
25606869,4723248,7.487162258284366E-12
26077653,26800584,9.020714388991217E-12
321278,19872239,3.4685715439510814E-8
2081290,2081289,2.0514795117075084E-4
8927771,9060347,7.487162258284366E-12
1362490,15515181,1.523420801959632E-4
10391073,26437605,7.487162258284366E-12
22119747,7691631,2.255084836693799E-6
24560307,24835467,7.487162258284366E-12
28710753,1385122,7.487162258284366E-12
2136524,658518,7.487162258284366E-12
8962829,757363,1.0216211868415812E-11
11796974,757363,1.0240271575912953E-11
45547,167174,1.0232204762830845E-11
206084,4106792,4.698998729596051E-8
19994257,20666775,7.487162258284366E-12
3876119,2634628,9.020714388991217E-12
1204412,7056202,7.487162258284366E-12
16745868,20260602,7.487162258284366E-12
2338279,1599397,9.020714388991217E-12
27719177,21399598,9.020714388991217E-12
10780607,32848140,9.020714388991217E-12
23059575,7691631,0.7344462491053443
14798348,24946152,7.487162258284366E-12
30859333,28924109,1.0232204762830845E-11
2081289,28710753,7.487162258284366E-12
14448779,28710753,4.490433211086715E-8
3427405,168370,9.755821570315933E-12
29217912,17620347,7.487162258284366E-12
19036577,3195124,7.487162258284366E-12
4137249,481872,0.012424614701232248
7394347,321278,7.487162258284366E-12
30056447,931135,7.487162258284366E-12
16520788,11116372,7.487162258284366E-12
30779589,14089735,7.487162258284366E-12
23984796,658518,1.0232204762830845E-11
12706290,5612317,9.755821570315933E-12
27727916,3319769,9.020714388991217E-12
14536054,355634,5.139840339215734E-10
2331534,1599151,1.5008700284643167E-4
8262427,481872,7.487162258284366E-12
11589713,7691631,4.174685724068335E-8
18023059,28155823,9.020714388991217E-12
32340557,23096959,9.755821570315933E-12
2163263,5830987,7.487162258284366E-12
19927831,20264700,4.1053110646559895E-8
1362490,2410676,2.0843059518809492E-4
22737337,22737329,3.468418188738011E-8
32104924,1784628,3.407394219167475E-8
15907354,9257808,5.155175860522801E-10
4648505,24500594,9.020714388991217E-12
23404839,27494663,6.177268579636392E-10
28677940,10344201,9.020714388991217E-12
7748227,447036,6.177268579636392E-10
2183193,23924195,2.255084836693799E-6
1725199,355893,0.7205938140517143
7411076,22155032,7.487162258284366E-12
1287859,2156455,9.755821570315933E-12
22982974,7639232,9.020714388991217E-12
19614228,321278,7.487162258284366E-12
4648505,13384052,2.717487314570811E-6
4106792,9214768,9.020714388991217E-12
26927081,26650305,9.755821570315933E-12
26885032,26650305,9.020714388991217E-12
12380069,7873535,9.020714388991217E-12
11896413,17372733,7.487162258284366E-12
20905275,17372733,7.487162258284366E-12
11324222,321278,7.487162258284366E-12
27776551,7209439,1.0172990256650409E-11
20929025,21060126,7.487162258284366E-12
20929025,19606628,0.013587196172385022
4555644,24777832,7.487162258284366E-12
24560307,28096281,9.755821570315933E-12
8486799,9996255,7.487162258284366E-12
10846437,20100867,7.487162258284366E-12
4580780,321278,9.020714388991217E-12
357681,14089735,9.020714388991217E-12
1036336,19099484,7.487162258284366E-12
32403967,12791642,6.906034328575667E-10
8270619,4197769,7.487162258284366E-12
20580498,23096959,0.720747025042209
21233191,27729907,7.487162258284366E-12
26050796,9996255,6.701417388172727E-10
11589713,13234395,1.0057328921117522E-11
854078,692528,7.487162258284366E-12
32270084,24910542,7.487162258284366E-12
25331009,308770,9.020714388991217E-12
4704710,1385122,0.8683389972745246
21796735,5151909,7.487162258284366E-12
213469,867564,7.487162258284366E-12
15045751,11589713,7.487162258284366E-12
23774298,23770421,1.500876146196795E-4
32848140,10780607,9.020714388991217E-12
1232968,596892,7.487162258284366E-12
12820537,261943,7.487162258284366E-12
611921,447184,7.487162258284366E-12
6966619,777444,7.487162258284366E-12
10975056,10126908,2.0668960686990643E-4
14712850,22700458,9.020714388991217E-12
481872,321278,7.487162258284366E-12
19896256,321278,7.487162258284366E-12
